file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\RedBlackTree.java,io.vavr.collection.RedBlackTreeModule$Empty,innerclass,5,12,1,1,64,0.0,0.0,12,0,11,0,0,1,12,0,0,0,2,1,0,1,0,1,2,0,1,40,8,0,0,0,0,5,2,2,0,2,0,0,0,0,49,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Seq.java,io.vavr.collection.Seq,interface,15,145,1,43,8646,0.0,0.0,132,1,0,0,0,132,132,0,0,0,1,0,0,0,0,1,0,0,26,227,36,2,0,0,1,8,10,6,3,11,2,0,0,4,488,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Set.java,io.vavr.collection.Set,interface,11,54,1,0,1431,0.0,0.0,54,1,0,0,0,54,54,0,0,0,1,0,0,0,0,1,0,0,0,61,2,0,0,0,0,2,1,1,0,1,0,0,0,0,175,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\SortedMap.java,io.vavr.collection.SortedMap,interface,14,64,1,2,2016,0.0,0.0,64,1,0,0,0,64,64,0,0,0,1,0,0,0,0,1,0,0,0,73,3,0,0,0,0,2,1,1,0,1,0,0,0,1,143,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\SortedMultimap.java,io.vavr.collection.SortedMultimap,interface,14,50,1,0,1225,0.0,0.0,50,1,0,0,0,50,50,0,0,0,1,0,0,0,0,1,0,0,0,55,1,0,0,0,0,1,1,1,0,1,0,0,0,0,107,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\SortedSet.java,io.vavr.collection.SortedSet,interface,12,53,1,0,1378,0.0,0.0,53,1,0,0,0,53,53,0,0,0,1,0,0,0,0,1,0,0,0,60,2,0,0,0,0,1,1,1,0,1,0,0,0,0,123,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$Cons,innerclass,8,11,2,11,15,0.0,0.0,7,0,6,0,0,1,7,0,0,0,3,1,0,1,0,2,3,0,4,44,6,1,1,0,0,5,1,8,0,6,3,0,0,0,45,1033,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream,class,37,251,7,190,12090,0.0,0.0,156,47,155,1,0,0,155,3,103,0,1,1,0,1,0,0,1,0,232,1123,191,10,7,0,3,88,52,59,32,48,3,3,11,23,426,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$AppendElements,innerclass,9,8,3,7,3,0.0,0.0,6,0,3,2,0,1,4,0,0,0,2,1,0,2,0,0,2,0,2,37,6,0,0,0,0,2,1,5,0,5,2,0,0,0,32,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$DropRight,interface,5,3,1,10,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$Empty,innerclass,5,13,2,8,64,0.0,0.0,12,1,10,2,0,0,10,0,0,0,2,2,0,2,0,0,2,0,7,45,10,0,0,0,0,5,1,2,1,2,1,0,0,0,62,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$Combinations,interface,3,2,1,8,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,1,0,1,0,3,0,2,1,1,0,0,2,5,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$ConsImpl,innerclass,10,7,3,7,15,0.0,0.0,6,0,3,2,0,1,4,0,0,0,1,1,0,1,0,0,1,0,5,27,5,0,0,0,0,2,1,1,0,1,1,0,0,0,27,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$SerializationProxy,innerclass,5,7,1,12,0,NaN,NaN,4,0,0,3,0,1,1,0,0,0,2,1,0,2,0,0,1,0,1,30,1,2,0,0,0,2,3,10,0,7,1,0,0,0,89,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$Anonymous3,anonymous,4,4,1,6,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,18,2,0,0,0,0,0,0,5,0,2,1,0,0,0,13,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$Anonymous2,anonymous,3,4,1,3,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,16,2,0,0,0,0,0,2,5,1,3,1,0,0,0,9,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$StreamIterator,innerclass,6,4,1,4,0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,17,2,0,0,0,0,0,0,3,0,2,1,0,0,1,12,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$Anonymous1,anonymous,1,3,1,0,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,1,1,0,1,0,0,0,0,5,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$StreamFactory,interface,4,2,1,5,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$AppendSelf,innerclass,5,4,1,6,0,0.0,0.0,3,0,0,1,0,2,2,0,0,0,1,0,0,1,0,0,1,0,1,16,3,0,0,0,0,0,0,2,0,2,1,0,0,1,8,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Stream.java,io.vavr.collection.Stream$FlatMapIterator,innerclass,3,5,1,5,0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,0,0,0,0,3,2,0,1,19,2,1,0,0,1,0,0,5,0,4,1,0,0,0,12,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Traversable.java,io.vavr.collection.Traversable,interface,28,157,1,102,4950,0.0,0.0,100,1,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,74,443,74,7,2,3,21,48,15,49,5,58,3,1,0,15,659,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Traversable.java,io.vavr.collection.TraversableModule,interface,2,6,1,4,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,21,1,1,0,0,3,0,5,11,5,6,1,0,0,0,43,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Traversable.java,io.vavr.collection.Traversable$Anonymous1,anonymous,3,3,1,4,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,14,2,0,0,0,0,0,0,3,0,2,1,0,0,0,11,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Tree.java,io.vavr.collection.Tree$Node,innerclass,7,24,2,27,74,0.0,0.0,16,1,12,4,0,0,12,0,0,0,4,1,0,4,0,0,4,0,7,101,16,1,2,0,1,14,3,11,4,13,1,0,1,2,97,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Tree.java,io.vavr.collection.Tree,class,22,137,3,162,4005,0.0,0.0,90,23,80,10,0,0,80,5,61,0,1,1,0,1,0,0,1,0,121,637,114,2,1,0,1,47,8,27,3,47,3,0,3,16,370,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Tree.java,io.vavr.collection.Tree$Order,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Tree.java,io.vavr.collection.Tree$Empty,innerclass,5,15,2,2,89,0.0,0.0,14,1,12,2,0,0,12,0,0,0,2,2,0,2,0,0,2,0,1,45,11,0,1,0,0,6,3,2,1,2,0,0,0,0,62,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Tree.java,io.vavr.collection.Tree$Node$SerializationProxy,innerclass,3,4,1,4,0,NaN,NaN,4,0,0,3,0,1,1,0,0,0,2,1,0,2,0,0,1,0,0,21,1,0,0,0,0,1,1,5,0,4,0,0,0,0,86,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\TreeMap.java,io.vavr.collection.TreeMap$EntryComparator$Specific,innerclass,4,3,1,1,0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,1,0,2,0,0,2,0,0,13,2,0,0,0,0,1,1,2,0,2,0,0,0,0,13,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\TreeMap.java,io.vavr.collection.TreeMap$EntryComparator,interface,6,3,1,2,3,0.0,0.0,3,2,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,2,50,2,0,0,0,0,1,1,1,0,1,0,0,2,0,14,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\TreeMap.java,io.vavr.collection.TreeMap$EntryComparator$Natural,innerclass,6,7,1,2,19,0.0,0.0,7,1,5,2,0,0,5,0,0,0,2,2,0,2,0,0,2,0,1,26,6,0,0,0,1,2,2,4,0,4,0,0,0,0,35,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\TreeMap.java,io.vavr.collection.TreeMap,class,25,158,1,132,8721,0.0,0.0,139,59,124,15,0,0,124,0,0,0,2,1,0,2,0,0,2,0,212,580,140,8,1,0,2,52,4,32,2,36,2,0,1,12,243,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\TreeMultimap.java,io.vavr.collection.TreeMultimap,class,18,12,2,8,66,0.0,0.0,12,5,8,1,3,0,11,0,0,0,1,1,0,1,0,0,1,0,3,206,11,0,0,0,2,2,1,1,0,1,0,0,1,1,69,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\TreeMultimap.java,io.vavr.collection.TreeMultimap$Builder,innerclass,13,48,1,38,988,0.0,0.0,45,0,44,1,0,0,44,0,4,0,2,0,0,2,0,0,2,0,43,167,44,3,0,0,0,27,0,10,0,8,1,0,0,1,111,9,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\TreeSet.java,io.vavr.collection.TreeSet,class,27,153,1,155,4626,0.0,0.0,109,39,108,0,0,1,109,0,0,0,2,1,0,2,0,0,2,0,182,498,126,1,6,0,5,63,6,17,1,31,2,0,0,14,226,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Vector.java,io.vavr.collection.VectorModule,interface,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Vector.java,io.vavr.collection.Vector,class,33,204,1,188,9995,0.0,0.0,143,37,139,4,0,0,139,0,0,0,3,2,0,2,0,1,3,0,205,628,161,10,5,0,19,61,31,36,15,32,3,0,0,2,328,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Vector.java,io.vavr.collection.VectorModule$Combinations,innerclass,3,2,1,8,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,1,0,2,0,3,0,2,1,0,0,0,2,5,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\Future.java,io.vavr.concurrent.Future,interface,24,96,1,135,2809,0.0,0.0,79,35,0,0,0,79,79,0,0,0,2,0,0,0,0,2,0,0,139,394,74,0,2,0,1,71,1,10,0,64,7,0,0,56,456,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\FutureImpl.java,io.vavr.concurrent.FutureImpl$Computation,interface,2,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\FutureImpl.java,io.vavr.concurrent.FutureImpl$Anonymous1,anonymous,3,8,1,12,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,2,0,8,36,2,0,1,1,1,2,2,7,4,5,3,0,0,0,48,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\FutureImpl.java,io.vavr.concurrent.FutureImpl,class,9,45,1,33,96,0.0,0.0,21,4,10,6,0,5,15,0,0,0,7,0,0,7,0,0,2,0,25,236,18,0,4,6,1,10,3,20,1,22,4,1,1,7,160,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\Promise.java,io.vavr.concurrent.Promise,interface,6,22,1,20,210,0.0,0.0,21,9,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,19,72,18,0,0,0,0,9,0,0,0,0,1,0,0,0,180,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\Promise.java,io.vavr.concurrent.PromiseImpl,class,6,6,1,6,0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,1,0,0,1,0,0,1,0,0,21,5,0,0,0,0,3,0,1,1,1,0,0,0,0,15,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\Task.java,io.vavr.concurrent.Task$Complete,interface,1,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\concurrent\Task.java,io.vavr.concurrent.Task,interface,2,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Either.java,io.vavr.control.Either$LeftProjection,innerclass,12,38,1,26,0,0.0,0.0,24,0,23,1,0,0,23,0,0,0,1,0,0,1,0,0,1,0,15,120,26,0,1,0,3,18,0,1,1,1,1,0,0,0,117,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Either.java,io.vavr.control.Either,class,18,65,3,47,780,0.0,0.0,40,7,39,1,0,0,39,4,28,0,1,1,0,1,0,0,1,0,49,511,46,1,0,0,0,38,1,3,0,4,2,0,4,1,252,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Either.java,io.vavr.control.Either$Left,innerclass,4,10,2,3,16,0.0,0.0,9,0,8,1,0,0,8,0,0,0,2,1,0,2,0,0,2,0,2,31,7,0,1,0,3,4,1,2,1,2,0,0,0,0,48,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Either.java,io.vavr.control.Either$Right,innerclass,4,10,2,3,16,0.0,0.0,9,0,8,1,0,0,8,0,0,0,2,1,0,2,0,0,2,0,2,31,7,0,1,0,3,4,1,2,1,2,0,0,0,0,48,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Either.java,io.vavr.control.Either$RightProjection,innerclass,12,33,1,27,0,0.0,0.0,24,0,23,1,0,0,23,0,0,0,1,0,0,1,0,0,1,0,13,103,24,0,1,0,3,18,0,1,1,1,1,0,0,0,123,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\HashCodes.java,io.vavr.control.HashCodes,interface,1,25,1,18,300,0.0,0.0,25,25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,62,146,25,0,0,0,0,0,69,69,106,16,0,0,0,0,61,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Option.java,io.vavr.control.Option$Some,innerclass,3,8,2,3,1,0.0,0.0,7,0,6,1,0,0,6,0,0,0,2,1,0,2,0,0,2,0,2,25,6,0,1,0,3,3,1,2,1,2,0,0,0,0,54,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Option.java,io.vavr.control.Option$None,innerclass,3,9,2,1,28,0.0,0.0,8,0,6,2,0,0,6,0,0,0,2,2,0,2,0,0,2,0,0,27,6,0,1,0,0,2,2,2,0,2,0,0,0,0,55,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Option.java,io.vavr.control.Option,class,13,52,3,41,528,0.0,0.0,33,9,32,1,0,0,32,2,21,0,1,1,0,1,0,0,1,0,36,193,31,1,1,0,1,26,1,4,0,3,2,0,2,0,240,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources8,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,8,0,0,8,0,0,8,0,1,28,2,0,0,1,0,1,0,16,0,16,2,0,0,1,54,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources7,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,7,0,0,7,0,1,26,2,0,0,1,0,1,0,14,0,14,2,0,0,1,51,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$Success,innerclass,3,11,2,3,25,0.0,0.0,10,0,9,1,0,0,9,0,0,0,2,1,0,2,0,0,2,0,2,34,8,0,1,0,3,4,1,2,1,2,0,0,0,0,46,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$Failure,innerclass,4,12,2,7,15,0.0,0.0,10,0,9,1,0,0,9,0,0,0,2,1,0,2,0,0,2,0,6,38,9,0,1,0,3,4,1,2,1,2,1,0,0,0,53,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.TryModule,interface,2,2,1,0,1,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try,class,40,118,3,75,2485,0.0,0.0,71,18,70,1,0,0,70,5,47,0,1,1,0,1,0,0,1,0,78,669,91,1,0,10,2,70,1,6,1,6,3,0,10,4,404,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources2,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,1,16,2,0,0,1,0,1,0,4,0,4,2,0,0,1,36,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources1,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,14,2,0,0,1,0,1,0,2,0,2,2,0,0,1,33,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources4,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,4,0,1,20,2,0,0,1,0,1,0,8,0,8,2,0,0,1,42,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources3,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,3,0,0,3,0,1,18,2,0,0,1,0,1,0,6,0,6,2,0,0,1,39,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources6,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,6,0,0,6,0,0,6,0,1,24,2,0,0,1,0,1,0,12,0,12,2,0,0,1,48,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Try.java,io.vavr.control.Try$WithResources5,innerclass,5,2,1,3,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,5,0,0,5,0,1,22,2,0,0,1,0,1,0,10,0,10,2,0,0,1,45,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Builder4,innerclass,11,3,1,6,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,4,0,0,4,0,0,0,0,1,18,2,0,0,0,0,0,0,4,0,4,0,0,0,0,9,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Builder3,innerclass,10,3,1,5,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,0,0,3,0,0,0,0,1,16,2,0,0,0,0,0,0,3,0,3,0,0,0,0,8,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Builder6,innerclass,13,3,1,8,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,6,0,0,6,0,0,0,0,1,22,2,0,0,0,0,0,0,6,0,6,0,0,0,0,11,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation,class,31,70,3,72,903,0.0,0.0,43,14,42,1,0,0,42,4,24,0,1,1,0,1,0,0,1,0,89,463,45,1,0,0,0,65,1,17,0,15,2,0,9,0,313,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Builder5,innerclass,12,3,1,7,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,5,0,0,5,0,0,0,0,1,20,2,0,0,0,0,0,0,5,0,5,0,0,0,0,10,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Invalid,innerclass,4,10,2,3,16,0.0,0.0,9,0,8,1,0,0,8,0,0,0,2,1,0,2,0,0,2,0,2,31,7,0,1,0,3,4,1,2,1,2,0,0,0,0,48,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Valid,innerclass,4,10,2,3,16,0.0,0.0,9,0,8,1,0,0,8,0,0,0,2,1,0,2,0,0,2,0,2,31,7,0,1,0,3,4,1,2,1,2,0,0,0,0,48,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Builder,innerclass,9,3,1,4,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,7,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Builder8,innerclass,13,2,1,10,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,8,0,0,8,0,0,0,0,1,23,1,0,0,0,0,0,0,8,0,8,0,0,0,0,11,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\control\Validation.java,io.vavr.control.Validation$Builder7,innerclass,14,3,1,9,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,7,0,0,7,0,0,0,0,1,24,2,0,0,0,0,0,0,7,0,7,0,0,0,0,12,25,0
