Unnamed: 0,HashId,ProjectName,CreatedAt,Age,PrimaryLanguage,Stargazers,TotalOfReleases,CBO,DIT,LOC,LCOM
894,MDEwOlJlcG9zaXRvcnkyMzIwNzQ1MQ==,gabrielemariotti/RecyclerViewItemAnimators,22/08/2014,8,Java,3063,0,3.0,1.0,2088,1.0
895,MDEwOlJlcG9zaXRvcnk1MjY1ODgzOQ==,zaaach/CityPicker,27/02/2016,6,Java,3053,2,2.0,1.0,1295,0
896,MDEwOlJlcG9zaXRvcnk5MzYxNzgyNQ==,zhou-you/RxEasyHttp,07/06/2017,5,Java,3052,0,3.0,1.0,11670,0
897,MDEwOlJlcG9zaXRvcnkxMTk5Mzk0Mjc=,sofastack/sofa-jarslink,02/02/2018,4,Java,3047,2,3.0,1.0,948,0
898,MDEwOlJlcG9zaXRvcnkxNDI4MTE5MA==,JCTools/JCTools,10/11/2013,8,Java,3043,16,3.0,2.0,34628,0
899,MDEwOlJlcG9zaXRvcnkxMDI0NzQ3OTc=,zwwill/yanxuan-weex-demo,05/09/2017,5,Java,3043,0,0,1.0,16564,0
900,MDEwOlJlcG9zaXRvcnkxMTAzNzM3NTg=,MindorksOpenSource/PRDownloader,11/11/2017,4,Java,3042,5,1.0,1.0,4709,0
901,MDEwOlJlcG9zaXRvcnk1Mjg0Mzg5,keyboardsurfer/Crouton,03/08/2012,10,Java,3039,8,5.0,1.0,1454,1.0
902,MDEwOlJlcG9zaXRvcnk2MDU2MTgzNA==,nextcloud/android,06/06/2016,6,Java,3039,193,5.0,1.0,59271,0
903,MDEwOlJlcG9zaXRvcnkxMjE5NDg3NDg=,florent37/ShapeOfView,18/02/2018,4,Java,3038,0,3.0,2.0,2078,1.0
904,MDEwOlJlcG9zaXRvcnk2ODU3MjY1Ng==,xmuSistone/ViewpagerTransition,19/09/2016,5,Java,3034,1,2.0,2.0,588,0
905,MDEwOlJlcG9zaXRvcnk4NDQyOTUyNQ==,gouthampradhan/leetcode,09/03/2017,5,Java,3033,0,2.0,1.0,19926,1.0
906,MDEwOlJlcG9zaXRvcnk0ODU2NDgzOA==,Marswin/MarsDaemon,25/12/2015,6,Java,3031,0,2.0,1.0,1010,0
907,MDEwOlJlcG9zaXRvcnkyNDcxMzcy,jgilfelt/android-viewbadger,27/09/2011,10,Java,3030,0,2.0,1.0,563,0
908,MDEwOlJlcG9zaXRvcnkyMzI0NTc1MDc=,phodal/migration,08/01/2020,2,Java,3028,0,1.0,1.0,101,0
909,MDEwOlJlcG9zaXRvcnkyODI5OTQ2ODY=,ververica/flink-cdc-connectors,27/07/2020,2,Java,3022,10,3.0,1.0,30969,0
910,MDEwOlJlcG9zaXRvcnkxMzQ1NTQ3MQ==,mplushnikov/lombok-intellij-plugin,09/10/2013,8,Java,3022,116,2.0,1.0,55037,0
911,MDEwOlJlcG9zaXRvcnk1NjI4NDE1OA==,nayuki/QR-Code-generator,15/04/2016,6,Java,3019,3,3.0,1.0,1825,1.0
912,MDEwOlJlcG9zaXRvcnkxOTM4Nzk4MQ==,dmytrodanylyk/android-process-button,02/05/2014,8,Java,3013,1,4.5,2.0,941,1.0
913,MDEwOlJlcG9zaXRvcnk5NDE2OTAyOA==,evrencoskun/TableView,13/06/2017,5,Java,3011,12,4.0,1.0,5170,1.0
914,MDEwOlJlcG9zaXRvcnkxODcyNzg2MA==,pedrovgs/DraggablePanel,13/04/2014,8,Java,3003,10,4.0,1.0,1975,1.0
915,MDEwOlJlcG9zaXRvcnkzMDMyNjQ5Nw==,ZieIony/Carbon,04/02/2015,7,Java,2997,2,3.0,1.0,38604,1.0
916,MDEwOlJlcG9zaXRvcnk0MDEzNzUwOA==,facebookarchive/react-native-fbsdk,03/08/2015,7,Java,2996,22,5.5,2.0,1241,1.0
917,MDEwOlJlcG9zaXRvcnk0ODg4MDc2Ng==,jtablesaw/tablesaw,01/01/2016,6,Java,2993,79,4.0,1.0,47818,1.0
918,MDEwOlJlcG9zaXRvcnk0ODUwMzY0NQ==,jd-alexander/LikeButton,23/12/2015,6,Java,2993,14,4.5,1.0,781,1.0
919,MDEwOlJlcG9zaXRvcnk4NTY3Mw==,yui/yuicompressor,05/12/2008,13,Java,2987,1,2.0,1.0,6075,8.0
920,MDEwOlJlcG9zaXRvcnkzMzU5OTU0Ng==,lovetuzitong/MultiImageSelector,08/04/2015,7,Java,2986,2,3.0,1.0,1425,0
921,MDEwOlJlcG9zaXRvcnkxNjMwNzM3ODM=,mxdldev/android-mvp-mvvm-flytour,25/12/2018,3,Java,2982,11,1.0,1.0,21364,0
922,MDEwOlJlcG9zaXRvcnk2OTkyOTgzOQ==,guolindev/booksource,04/10/2016,5,Java,2981,0,2.0,1.0,5022,0
923,MDEwOlJlcG9zaXRvcnk1ODcyNjU3,stephanenicolas/robospice,19/09/2012,9,Java,2980,1,4.0,2.0,14955,0
924,MDEwOlJlcG9zaXRvcnk4NjI3MDc1Mg==,yarolegovich/SlidingRootNav,26/03/2017,5,Java,2978,1,3.0,1.0,971,0
925,MDEwOlJlcG9zaXRvcnkzNjg0NTkyMw==,KeepSafe/dexcount-gradle-plugin,04/06/2015,7,Java,2977,20,5.0,1.0,3210,1.0
926,MDEwOlJlcG9zaXRvcnk0NTk4Nzc0MQ==,jasonross/Nuwa,11/11/2015,6,Java,2967,0,3.5,1.0,130,0
927,MDEwOlJlcG9zaXRvcnkyNDA0OTMxOA==,Mojang/brigadier,15/09/2014,7,Java,2965,3,5.0,1.0,4012,0
928,MDEwOlJlcG9zaXRvcnkzODg2OTY1,bitcoin-wallet/bitcoin-wallet,31/03/2012,10,Java,2965,18,4.0,1.0,18090,0
929,MDEwOlJlcG9zaXRvcnkxNzM3MjE1NjQ=,sofastack/sofa-jraft,04/03/2019,3,Java,2965,24,3.0,1.0,150071,1.0
930,MDEwOlJlcG9zaXRvcnk1OTgzODc4OA==,allure-framework/allure2,27/05/2016,6,Java,2960,53,4.0,1.0,7265,1.0
931,MDEwOlJlcG9zaXRvcnk3Mzk2Nzky,yusugomori/DeepLearning,01/01/2013,9,Java,2957,0,4.0,1.0,1083,0
932,MDEwOlJlcG9zaXRvcnkxMDU1MzU4Ng==,spring-io/initializr,07/06/2013,9,Java,2955,12,4.0,1.0,27673,1.0
933,MDEwOlJlcG9zaXRvcnkyNTY4ODM4Nw==,ltsopensource/light-task-scheduler,24/10/2014,7,Java,2954,29,3.0,1.0,45904,0
934,MDEwOlJlcG9zaXRvcnk2MjU0MDc4MQ==,JackyAndroid/AndroidChromium,04/07/2016,6,Java,2953,2,0,0,0,0
935,MDEwOlJlcG9zaXRvcnkxMDE0MDgxMTc=,eclipse-openj9/openj9,25/08/2017,5,Java,2944,33,2.0,1.0,599461,0
936,MDEwOlJlcG9zaXRvcnk1NDMzNTU4NQ==,szerhusenBC/jwt-spring-security-demo,20/03/2016,6,Java,2931,3,4.0,1.0,549,0
937,MDEwOlJlcG9zaXRvcnkxMTY0NjI2OA==,edmodo/cropper,24/07/2013,9,Java,2930,0,4.0,1.0,970,1.0
938,MDEwOlJlcG9zaXRvcnkxNzg5NzgyMzM=,IoT-Technology/IoT-Technical-Guide,02/04/2019,3,Java,2926,0,3.0,1.0,5235,0
939,MDEwOlJlcG9zaXRvcnkyMTc1ODQzNg==,CrawlScript/WebCollector,12/07/2014,8,Java,2925,0,3.0,1.0,4617,1.0
940,MDEwOlJlcG9zaXRvcnkxMDYzNzg5Ng==,apache/logging-log4j2,12/06/2013,9,Java,2913,0,5.0,1.0,168477,1.0
941,MDEwOlJlcG9zaXRvcnkxOTY4ODUw,angryip/ipscan,28/06/2011,11,Java,2911,28,3.0,1.0,12513,0
942,MDEwOlJlcG9zaXRvcnkzODM5NjUwMw==,googlesamples/android-vision,01/07/2015,7,Java,2910,0,3.0,1.0,7066,0
943,MDEwOlJlcG9zaXRvcnk4NjQzOTA0NQ==,zhpanvip/BannerViewPager,28/03/2017,5,Java,2909,51,3.0,1.0,3141,0.5
944,MDEwOlJlcG9zaXRvcnkzMDYyNjk0MQ==,bmelnychuk/AndroidTreeView,11/02/2015,7,Java,2905,0,4.0,1.0,2145,0
945,MDEwOlJlcG9zaXRvcnkyNDc4MjkwMg==,cSploit/android,04/10/2014,7,Java,2904,33,2.0,1.0,22657,0
946,MDEwOlJlcG9zaXRvcnk0MzY4NzEy,javaee/jersey,18/05/2012,10,Java,2902,30,4.0,1.0,249712,0
947,MDEwOlJlcG9zaXRvcnk4NzY4MzcxMg==,zq2599/blog_demos,09/04/2017,5,Java,2900,0,3.0,1.0,52617,0
948,MDEwOlJlcG9zaXRvcnkzMTY5MDEwOA==,udacity/Sunshine-Version-2,05/03/2015,7,Java,2897,0,5.0,2.0,1692,3.5
949,MDEwOlJlcG9zaXRvcnkxMDg5NjU0NDQ=,charles2gan/GDA-android-reversing-Tool,31/10/2017,4,Java,2895,32,2.5,1.0,567,0
950,MDEwOlJlcG9zaXRvcnkyOTUzNjE5NA==,geftimov/android-pathview,20/01/2015,7,Java,2894,2,5.0,1.0,814,0
951,MDEwOlJlcG9zaXRvcnk0NDA5MjE3OA==,iwgang/CountdownView,12/10/2015,6,Java,2891,3,3.0,1.0,4441,0
952,MDEwOlJlcG9zaXRvcnk4MzUzMDIwOQ==,ant-media/Ant-Media-Server,01/03/2017,5,Java,2888,40,3.0,1.0,76705,1.0
953,MDEwOlJlcG9zaXRvcnkxODI5NTA4MTc=,s4kibs4mi/java-developer-roadmap,23/04/2019,3,Java,2888,0,0,1.0,5,0
954,MDEwOlJlcG9zaXRvcnk2ODgzMzkxMQ==,mmin18/RealtimeBlurView,21/09/2016,5,Java,2888,0,4.0,1.0,676,0
955,MDEwOlJlcG9zaXRvcnkxMDI4MzQwMA==,ManuelPeinado/FadingActionBar,25/05/2013,9,Java,2887,0,5.0,2.0,1197,1.0
956,MDEwOlJlcG9zaXRvcnk1Njc4NzQ0MQ==,Dimezis/BlurView,21/04/2016,6,Java,2872,25,3.0,1.0,657,2.0
957,MDEwOlJlcG9zaXRvcnk3NDIwOTM3,camunda/camunda-bpm-platform,03/01/2013,9,Java,2871,0,5.0,1.0,520472,1.0
958,MDEwOlJlcG9zaXRvcnkzNzM1NzQ5OQ==,sublimehq/Packages,13/06/2015,7,Java,2866,0,1.0,1.0,364,0
959,MDEwOlJlcG9zaXRvcnkzNjQzMDg1MQ==,race604/FlyRefresh,28/05/2015,7,Java,2864,2,2.0,1.0,1696,0.5
960,MDEwOlJlcG9zaXRvcnk5NTIwMzE1NQ==,rememberber/WePush,23/06/2017,5,Java,2863,50,3.0,1.0,19833,1.0
961,MDEwOlJlcG9zaXRvcnk1NDgyMDQ2NQ==,JackyAndroid/AndroidTVLauncher,27/03/2016,6,Java,2858,3,4.0,1.0,1086,0
962,MDEwOlJlcG9zaXRvcnk4NjQ0NjA5MA==,jiajunhui/PlayerBase,28/03/2017,5,Java,2856,18,3.0,1.0,12609,0
963,MDEwOlJlcG9zaXRvcnk5ODY5MTc0Ng==,halirutan/IntelliJ-Key-Promoter-X,28/07/2017,5,Java,2855,21,5.0,1.0,1103,0
964,MDEwOlJlcG9zaXRvcnk0NTAwNzE3Mw==,YahooArchive/anthelion,27/10/2015,6,Java,2854,0,6.0,1.0,35882,1.0
965,MDEwOlJlcG9zaXRvcnk5NDc0MDI3MQ==,nanchen2251/RxJava2Examples,19/06/2017,5,Java,2854,0,2.0,1.0,3713,0
966,MDEwOlJlcG9zaXRvcnkxNTE4NzY5OA==,SpecialCyCi/AndroidResideMenu,14/12/2013,8,Java,2852,7,4.0,1.0,701,0
967,MDEwOlJlcG9zaXRvcnkyNTE2NjQxMA==,saulmm/Android-Material-Examples,13/10/2014,7,Java,2852,0,3.0,1.0,809,1.0
968,MDEwOlJlcG9zaXRvcnk4MDgzNzMx,bastillion-io/Bastillion,07/02/2013,9,Java,2851,17,4.0,1.0,5129,3.0
969,MDEwOlJlcG9zaXRvcnkxNzczNzM1NDU=,ferredoxin/QNotified,24/03/2019,3,Java,2849,28,4.0,1.0,35719,0
970,MDEwOlJlcG9zaXRvcnkyNjcxMDk4MzU=,nic-delhi/AarogyaSetu_Android,26/05/2020,2,Java,2848,0,3.0,1.0,3906,1.0
971,MDEwOlJlcG9zaXRvcnk0NDAzNzM4,openaphid/android-flip,22/05/2012,10,Java,2847,0,4.0,1.0,3934,0
972,MDEwOlJlcG9zaXRvcnkzMjU2NzY3Mw==,Sayi/poi-tl,20/03/2015,7,Java,2847,12,4.0,1.0,21760,0
973,MDEwOlJlcG9zaXRvcnkzOTg4OTU5OQ==,sockeqwe/AdapterDelegates,29/07/2015,7,Java,2846,18,3.0,1.0,2458,0
974,MDEwOlJlcG9zaXRvcnkyNzUxMTk5,geoserver/geoserver,10/11/2011,10,Java,2845,15,6.0,2.0,27735.0,1.0
975,MDEwOlJlcG9zaXRvcnk0NDcyMzg3NA==,jiangqqlmj/FastDev4Android,22/10/2015,6,Java,2845,4,3.0,1.0,17740,0
976,MDEwOlJlcG9zaXRvcnk1MDI1MDkxNQ==,jenkinsci/blueocean-plugin,23/01/2016,6,Java,2844,37,5.0,2.0,40167,1.0
977,MDEwOlJlcG9zaXRvcnkzNTk3ODE1Ng==,googlesamples/google-services,20/05/2015,7,Java,2844,0,3.0,1.5,1078,0
978,MDEwOlJlcG9zaXRvcnkyODk5NTgw,AxonFramework/AxonFramework,02/12/2011,10,Java,2843,97,4.0,1.0,108737,0
979,MDEwOlJlcG9zaXRvcnkzMTc0ODg5Mw==,w446108264/XhsEmoticonsKeyboard,06/03/2015,7,Java,2840,7,3.0,1.0,5625,0
980,MDEwOlJlcG9zaXRvcnkzODA2MTk4Ng==,donglua/PhotoPicker,25/06/2015,7,Java,2836,13,3.0,1.0,2904,0
981,MDEwOlJlcG9zaXRvcnkzNDY4NTgwMA==,diffplug/spotless,27/04/2015,7,Java,2836,0,5.0,1.0,26181,1.0
982,MDEwOlJlcG9zaXRvcnkxMTQzMjA1OTU=,AweiLoveAndroid/CommonDevKnowledge,15/12/2017,4,Java,2835,0,2.0,1.0,882,2.0
983,MDEwOlJlcG9zaXRvcnkxNzM1OTA1Nw==,apache/curator,03/03/2014,8,Java,2835,0,3.0,1.0,48051,0
984,MDEwOlJlcG9zaXRvcnk0NTMzMjMx,jprante/elasticsearch-jdbc,02/06/2012,10,Java,2834,19,3.0,1.0,8057,1.0
985,MDEwOlJlcG9zaXRvcnkzODM1NjgyMA==,fengjundev/Android-Skin-Loader,01/07/2015,7,Java,2831,0,3.0,1.0,3423,0
986,MDEwOlJlcG9zaXRvcnk1MTU4NDQ2Mg==,liuyangming/ByteTCC,12/02/2016,6,Java,2829,17,8.0,1.0,14793,6.5
987,MDEwOlJlcG9zaXRvcnk0NDMzNjg3OQ==,KeepSafe/ReLinker,15/10/2015,6,Java,2825,12,2.0,1.0,1224,0
988,MDEwOlJlcG9zaXRvcnk1NjgxNzQxOA==,FinalTeam/RxGalleryFinal,22/04/2016,6,Java,2825,1,2.0,1.0,8273,0
989,MDEwOlJlcG9zaXRvcnkyMTI0ODg3MDA=,pytorch/serve,03/10/2019,2,Java,2823,13,2.0,1.0,12897,3.0
990,MDEwOlJlcG9zaXRvcnk3Mjg4OTQxMA==,spotbugs/spotbugs,04/11/2016,5,Java,2822,56,1.0,1.0,192520,0
991,MDEwOlJlcG9zaXRvcnk1NTc0MzU2Mg==,mzule/ActivityRouter,08/04/2016,6,Java,2820,3,2.0,1.0,874,0
992,MDEwOlJlcG9zaXRvcnk1Njg1MTA4Mw==,sunfusheng/StickyHeaderListView,22/04/2016,6,Java,2818,0,4.0,1.0,2295,0
993,MDEwOlJlcG9zaXRvcnkzODExMDU4Mw==,JulienGenoud/android-percent-support-lib-sample,26/06/2015,7,Java,2817,2,5.0,2.0,307,0
994,MDEwOlJlcG9zaXRvcnk5NjUxNzY0MA==,MindorksOpenSource/android-mvvm-architecture,07/07/2017,5,Java,2814,0,4.0,1.0,3077,1.0
995,MDEwOlJlcG9zaXRvcnkyMTI0NjI3OQ==,googlearchive/android-Camera2Basic,26/06/2014,8,Java,2811,0,2.5,1.0,843,0
996,MDEwOlJlcG9zaXRvcnk2Nzk4ODE0,JoanZapata/android-pdfview,21/11/2012,9,Java,2809,0,2.0,1.0,2833,0
997,MDEwOlJlcG9zaXRvcnk2Nzg5NTA5,shopizer-ecommerce/shopizer,21/11/2012,9,Java,2806,17,4.0,1.0,53280,1.0
998,MDEwOlJlcG9zaXRvcnk0MTAzMjE3OA==,google/binnavi,19/08/2015,7,Java,2805,3,5.0,1.0,229006,0
999,MDEwOlJlcG9zaXRvcnkxMDY5NzYxMw==,Teevity/ice,14/06/2013,9,Java,2803,3,3.0,1.0,5153,0
